Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,4841,6371,2017,1
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2775,3322,2017,1
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,13185,22476,2017,1
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,546,546,2017,1
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,7001,8880,2017,1
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,2584,5413,2017,1
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3163,3417,2017,1
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,16411,25394,2017,1
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1044,1044,2017,1
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,7596,9380,2017,1
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,4938,5639,2017,1
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3191,3710,2017,1
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,15019,25590,2017,1
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,235,235,2017,1
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,8220,9770,2017,1
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,621,621,2017,1
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,3005,5726,2017,1
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,1392,3411,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,26789,36131,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,860,860,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,9351,12099,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,683,683,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,6812,7268,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),NA,244,244,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3526,4262,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,23564,33284,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,8513,10773,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,5743,6663,2017,1
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3706,4088,2017,1
Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,21239,33614,2017,1
Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1177,1177,2017,1
Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,9644,10830,2017,1
Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,5384,6296,2017,1
Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,4193,4243,2017,1
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,16334,25607,2017,1
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,942,942,2017,1
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,7230,9837,2017,1
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,4094,5873,2017,1
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3481,3899,2017,1
Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,17483,28918,2017,1
Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,8219,10181,2017,1
Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,5725,6224,2017,1
Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2941,3374,2017,1
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,25910,28280,2017,1
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,9080,9966,2017,1
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,668,668,2017,1
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,5984,6135,2017,1
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3449,3695,2017,1
Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, Bachelor of Technology)",AI,OPEN,NA,30161,36336,2017,1
Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,11413,11739,2017,1
Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, Bachelor of Technology)",AI,SC,NA,6011,7199,2017,1
Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, Bachelor of Technology)",AI,ST,NA,4453,4522,2017,1
Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,23296,34299,2017,1
Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,10995,11406,2017,1
Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,6389,6984,2017,1
Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2768,3568,2017,1
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)",AI,OPEN,NA,23944,30576,2017,1
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1008,1008,2017,1
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,9598,10336,2017,1
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)",AI,SC,NA,4399,6229,2017,1
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)",AI,ST,NA,3394,3491,2017,1
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)",AI,OPEN,NA,29361,33124,2017,1
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,10188,10906,2017,1
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,567,567,2017,1
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)",AI,SC,NA,5831,6404,2017,1
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)",AI,ST,NA,3493,3576,2017,1
"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,NA,1605,1769,2017,1
"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),NA,114,114,2017,1
"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,SC,NA,302,307,2017,1
"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,ST,NA,141,202,2017,1
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,33292,35548,2017,1
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1169,1169,2017,1
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,5627,6405,2017,1
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2422,3154,2017,1
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,22728,27849,2017,1
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1194,1194,2017,1
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,6094,6510,2017,1
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3176,4207,2017,1
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,29899,33913,2017,1
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1113,1113,2017,1
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,6544,6690,2017,1
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2624,3943,2017,1
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,31378,33320,2017,1
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1200,1200,2017,1
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,6556,6669,2017,1
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,4259,4412,2017,1
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,NA,23715,32493,2017,1
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1162,1162,2017,1
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,SC,NA,6774,6917,2017,1
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,ST,NA,4224,4464,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,29078,33392,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,9617,10849,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,5481,6353,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2147,2147,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,24500,27674,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1112,1112,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,8892,9883,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,5486,5915,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2170,2170,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,27829,31920,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,10471,10801,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,5910,6396,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2821,2821,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,27274,30575,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,10070,10688,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,6154,6274,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3304,3670,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OPEN,NA,35617,36539,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,10000,11049,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,SC,NA,5806,6576,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,ST,NA,3959,3959,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,25164,31322,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,10049,10592,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,5912,6321,2017,1
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2401,2475,2017,1
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,NA,183,870,2017,1
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),NA,17,17,2017,1
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,NA,270,451,2017,1
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL (PwD),NA,20,20,2017,1
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,SC,NA,90,160,2017,1
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,ST,NA,68,135,2017,1
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,OPEN,NA,989,1812,2017,1
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,OPEN (PwD),NA,100,100,2017,1
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,NA,478,688,2017,1
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,SC,NA,259,314,2017,1
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,ST,NA,179,189,2017,1
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,NA,2,411,2017,1
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),NA,3,3,2017,1
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,NA,110,264,2017,1
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL (PwD),NA,7,7,2017,1
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,SC,NA,14,86,2017,1
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,ST,NA,12,52,2017,1
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,NA,415,871,2017,1
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,NA,340,462,2017,1
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,NA,93,225,2017,1
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,NA,53,66,2017,1
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST (PwD),NA,4,4,2017,1
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,NA,280,1304,2017,1
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),NA,22,22,2017,1
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,NA,335,521,2017,1
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL (PwD),NA,15,15,2017,1
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,NA,102,247,2017,1
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,NA,64,146,2017,1
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,OPEN,NA,911,1888,2017,1
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,OPEN (PwD),NA,77,77,2017,1
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,NA,524,627,2017,1
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,SC,NA,256,339,2017,1
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,ST,NA,171,181,2017,1
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,NA,1461,2048,2017,1
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),NA,106,106,2017,1
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,15483,31979,2017,1
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1003,1072,2017,1
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,26760,35721,2017,1
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1080,1321,2017,1
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,20773,36667,2017,1
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1301,1348,2017,1
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,16026,29895,2017,1
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,801,801,2017,1
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,8514,10798,2017,1
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,5503,6088,2017,1
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3149,3592,2017,1
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,25689,32918,2017,1
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1071,1071,2017,1
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,10978,11595,2017,1
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,6187,6820,2017,1
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2266,4205,2017,1
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,NA,29438,33709,2017,1
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,10173,11266,2017,1
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,620,620,2017,1
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,SC,NA,5882,6755,2017,1
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,ST,NA,4176,4215,2017,1
HNB Garhwal University Srinagar (Garhwal),"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,32022,36742,2017,1
HNB Garhwal University Srinagar (Garhwal),"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1389,1389,2017,1
HNB Garhwal University Srinagar (Garhwal),"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,9923,12142,2017,1
HNB Garhwal University Srinagar (Garhwal),"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,6546,7243,2017,1
HNB Garhwal University Srinagar (Garhwal),"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,4149,4494,2017,1
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,26504,34744,2017,1
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1265,1265,2017,1
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,9007,11466,2017,1
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,4925,6756,2017,1
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,3251,3506,2017,1
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,8736,17747,2017,1
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,252,252,2017,1
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,6128,6791,2017,1
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,2608,4155,2017,1
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2190,2494,2017,1
"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,13018,20987,2017,1
"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,969,969,2017,1
"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,7835,8793,2017,1
"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,4160,4801,2017,1
"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2939,3129,2017,1
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,OPEN,NA,6444,12407,2017,1
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,OPEN (PwD),NA,532,532,2017,1
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,OBC-NCL,NA,2974,4481,2017,1
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,SC,NA,1970,2561,2017,1
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,ST,NA,1202,1202,2017,1
