Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,NA,794,1728,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,NA,1346,4971,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,NA,8102,15095,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN (PwD),NA,390,390,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,NA,3993,6296,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,NA,2454,3293,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,NA,1388,3021,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,NA,7850,18166,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN (PwD),NA,1218,1218,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,NA,13373,28073,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,NA,2544,4473,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,NA,4385,5759,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,NA,18609,23274,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,NA,6417,8059,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,NA,5038,5731,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,NA,1426,2333,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,NA,4824,14845,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,NA,7932,23790,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,NA,843,2329,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,NA,2953,5086,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,NA,16455,20559,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN (PwD),NA,921,921,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,NA,5877,7748,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,NA,4961,5939,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,NA,1772,2964,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,NA,14881,27570,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,NA,20015,32254,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,NA,1307,4765,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,NA,6857,9011,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,NA,16176,22792,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN (PwD),NA,466,466,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,NA,6356,7940,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,NA,4216,6146,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,NA,2198,3023,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,NA,7133,23051,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN (PwD),NA,560,560,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,NA,9844,22717,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,NA,878,4102,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,NA,1443,6365,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,NA,10729,22715,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,NA,5209,7024,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,NA,2916,5103,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,NA,2496,2945,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,NA,26170,31442,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,NA,30904,36598,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,NA,5391,6152,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,NA,10156,10156,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,NA,23622,29869,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,NA,9502,10657,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,NA,6493,6754,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,NA,3139,3139,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,NA,29432,34122,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,NA,25663,37844,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,NA,4809,6097,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,NA,9631,9631,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,NA,27035,31127,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,NA,8300,9685,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,NA,5280,6993,2016,2
"Indian Institute of Engineering Science and Technology, Shibpur","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,NA,1926,1926,2016,2
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"B.Tech (Information Technology) and MBA /M.Tech (Information Technology) (5 Years, Integrated B. Tech. and M. Tech. /MBA)",AI,OPEN,NA,5885,15297,2016,2
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"B.Tech (Information Technology) and MBA /M.Tech (Information Technology) (5 Years, Integrated B. Tech. and M. Tech. /MBA)",AI,OPEN (PwD),NA,783,783,2016,2
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"B.Tech (Information Technology) and MBA /M.Tech (Information Technology) (5 Years, Integrated B. Tech. and M. Tech. /MBA)",AI,OBC-NCL,NA,3237,6821,2016,2
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"B.Tech (Information Technology) and MBA /M.Tech (Information Technology) (5 Years, Integrated B. Tech. and M. Tech. /MBA)",AI,OBC-NCL (PwD),NA,459,459,2016,2
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"B.Tech (Information Technology) and MBA /M.Tech (Information Technology) (5 Years, Integrated B. Tech. and M. Tech. /MBA)",AI,SC,NA,2134,4885,2016,2
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"B.Tech (Information Technology) and MBA /M.Tech (Information Technology) (5 Years, Integrated B. Tech. and M. Tech. /MBA)",AI,ST,NA,1419,2749,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,9888,17845,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,843,843,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,4331,8048,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,323,323,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,2789,4841,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,1494,2045,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,18363,21642,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1005,1005,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,8234,9056,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,532,532,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,2857,4940,2016,2
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,935,2128,2016,2
Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6549,16627,2016,2
Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,3609,6441,2016,2
Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,3158,4844,2016,2
Indian Institute of Information Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2307,2518,2016,2
Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,16904,21687,2016,2
Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,6175,8376,2016,2
Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,4527,5336,2016,2
Indian Institute of Information Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2058,2262,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,14831,23049,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,958,958,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,6679,9204,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,444,444,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,2651,5546,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,1641,2551,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,NA,22554,26128,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,813,813,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,9141,9699,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,469,469,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Information Technology (4 Years, Bachelor of Technology)",AI,SC,NA,3723,5876,2016,2
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Information Technology (4 Years, Bachelor of Technology)",AI,ST,NA,1686,2948,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,9004,17099,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,766,766,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,5625,8676,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1711,5246,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2327,2720,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,19900,23067,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,587,587,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,8561,9516,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,4693,5377,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2800,2958,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,NA,17496,22064,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,979,979,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,9094,9546,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)",AI,SC,NA,4327,5412,2016,2
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)",AI,ST,NA,3011,3142,2016,2
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,14849,21144,2016,2
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,5621,9058,2016,2
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,772,5478,2016,2
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2848,2886,2016,2
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,18546,24485,2016,2
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1055,1055,2016,2
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,8979,9717,2016,2
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,4811,5568,2016,2
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2378,2987,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6576,17347,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,792,792,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,3863,7936,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,357,357,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,2154,5636,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,925,2370,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,10352,19883,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1237,1237,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,5026,8434,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,522,522,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,2528,5462,2016,2
"Indian Institute of Information Technology(IIIT), Sri City, Chittoor District, Andra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,1746,2645,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5433,18123,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,651,651,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,5485,8517,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,407,407,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,3421,5107,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,719,2524,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,NA,11315,21502,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,899,899,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,4865,9181,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,578,578,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",AI,SC,NA,4347,5677,2016,2
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",AI,ST,NA,2577,2901,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,4174,8013,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,395,395,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2357,3097,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,285,286,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1151,2435,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,1372,1540,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and M.Tech (ECE) Spl. (Micro Electronics) (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,8301,9551,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and M.Tech (ECE) Spl. (Micro Electronics) (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,3486,3830,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and M.Tech (ECE) Spl. (Micro Electronics) (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,3062,3062,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and M.Tech. Bio-Medical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,8418,10744,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and M.Tech. Bio-Medical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,3784,4002,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and M.Tech. Bio-Medical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,3201,3201,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and MBA (Information Technology) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,NA,9912,9957,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and MBA (Information Technology) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OBC-NCL,NA,3302,3302,2016,2
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering and MBA (Information Technology) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,SC,NA,3358,3358,2016,2
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,NA,1053,4300,2016,2
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,307,397,2016,2
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1018,2324,2016,2
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,249,249,2016,2
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",AI,SC,NA,235,1848,2016,2
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",AI,SC (PwD),NA,70,70,2016,2
"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",AI,ST,NA,134,1225,2016,2
