Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9865,10237,2020,3
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5196,5562,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,45513,55834,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3080,3080,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9558,9631,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,16802,17757,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10702,11039,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2183,2934,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,32228,40649,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1249,1249,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7213,7331,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,11972,13976,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6766,9658,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2913,2938,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,42565,51922,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9061,9061,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15128,16682,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7496,10298,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4047,4047,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44744,48443,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8007,8275,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15629,16075,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10295,10688,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2669,3419,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,56192,58544,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9797,9855,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,18431,18826,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11112,11616,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4244,4244,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,42656,55845,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9429,9433,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15873,17984,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11106,11261,2020,3
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3721,3737,2020,3
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,215,521,2020,3
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),Gender-Neutral,28,36,2020,3
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,57,184,2020,3
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,158,460,2020,3
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,104,216,2020,3
"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,38,95,2020,3
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,377,626,2020,3
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,131,177,2020,3
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,300,460,2020,3
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,127,234,2020,3
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,59,88,2020,3
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,3,228,2020,3
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),Gender-Neutral,3,19,2020,3
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,37,146,2020,3
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,49,304,2020,3
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL (PwD),Gender-Neutral,24,26,2020,3
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,5,101,2020,3
"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,4,49,2020,3
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,46,350,2020,3
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,38,120,2020,3
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,157,308,2020,3
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,29,121,2020,3
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,22,55,2020,3
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,68,634,2020,3
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),Gender-Neutral,18,324,2020,3
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,104,216,2020,3
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,179,459,2020,3
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,52,251,2020,3
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,61,124,2020,3
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,326,716,2020,3
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,OPEN (PwD),Gender-Neutral,215,215,2020,3
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,125,172,2020,3
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,195,465,2020,3
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,185,266,2020,3
School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,49,90,2020,3
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,1192,1717,2020,3
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,39335,56665,2020,3
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,33762,45398,2020,3
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2483,2483,2020,3
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,43186,54648,2020,3
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2088,2088,2020,3
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,40471,51430,2020,3
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,42818,55487,2020,3
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,35469,43743,2020,3
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),38883,41686,2020,3
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2286,2286,2020,3
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7280,7280,2020,3
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,14379,14683,2020,3
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),17196,17196,2020,3
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6586,7855,2020,3
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),10513,10513,2020,3
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4270,4270,2020,3
HNB Garhwal University Srinagar (Garhwal),"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4946,4946,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,42108,52244,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),50231,51485,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,16726,16886,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),19846,20080,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10902,10933,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),11780,11780,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4118,4118,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44470,48496,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),46507,50990,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3216,3216,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8164,8164,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,14844,15902,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),19384,19767,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10333,10365,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),10619,10619,2020,3
HNB Garhwal University Srinagar (Garhwal),"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5473,5473,2020,3
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,36092,45694,2020,3
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),44940,47464,2020,3
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7538,7538,2020,3
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15252,15519,2020,3
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),17698,17698,2020,3
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7422,9035,2020,3
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),10297,10297,2020,3
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5226,5226,2020,3
HNB Garhwal University Srinagar (Garhwal),"Information Technology (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),5680,5680,2020,3
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,49120,51194,2020,3
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),54781,55038,2020,3
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8777,8777,2020,3
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15539,16260,2020,3
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),19821,19821,2020,3
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11134,11134,2020,3
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),10621,10621,2020,3
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5507,5507,2020,3
HNB Garhwal University Srinagar (Garhwal),"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),5752,5752,2020,3
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,10801,14878,2020,3
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1701,1701,2020,3
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,6071,6755,2020,3
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,3506,4169,2020,3
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2056,2467,2020,3
"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9750,14057,2020,3
"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,5019,6051,2020,3
"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1920,4478,2020,3
"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2366,3002,2020,3
"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,19688,24110,2020,3
"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2394,2394,2020,3
"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,8134,9498,2020,3
"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6525,7545,2020,3
"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3298,3298,2020,3
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,OPEN,Gender-Neutral,10632,14645,2020,3
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,OPEN (PwD),Gender-Neutral,517,517,2020,3
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,EWS,Gender-Neutral,2321,2527,2020,3
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,OBC-NCL,Gender-Neutral,3514,6395,2020,3
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,SC,Gender-Neutral,477,3811,2020,3
University of Hyderabad,"Computer Science (5 Years, Integrated Master of Technology)",AI,ST,Gender-Neutral,774,847,2020,3
"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,19598,42400,2020,3
"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1794,1794,2020,3
"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,32992,32993,2020,3
"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2853,11593,2020,3
"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,5440,22051,2020,3
"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,386,386,2020,3
"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3538,3683,2020,3
"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1608,3454,2020,3
"Punjab Engineering College, Chandigarh","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1756,1756,2020,3
"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,16981,54674,2020,3
"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,32087,53252,2020,3
"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,12344,22015,2020,3
"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,22802,34868,2020,3
"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2660,3037,2020,3
"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5815,6014,2020,3
"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4148,7652,2020,3
"Punjab Engineering College, Chandigarh","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1379,1991,2020,3
"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,1438,10654,2020,3
"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,178,282,2020,3
"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,2872,11927,2020,3
"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1581,3345,2020,3
"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,199,6739,2020,3
"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,196,258,2020,3
"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1239,1500,2020,3
"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,266,266,2020,3
"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,990,2654,2020,3
"Punjab Engineering College, Chandigarh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,949,1432,2020,3
"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,19568,28457,2020,3
"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,14684,23710,2020,3
"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,6746,15806,2020,3
"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,10327,20380,2020,3
"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1938,1992,2020,3
"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3269,3853,2020,3
"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3691,6673,2020,3
"Punjab Engineering College, Chandigarh","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2112,2765,2020,3
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,11340,19513,2020,3
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1164,1164,2020,3
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,13549,17850,2020,3
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4015,9625,2020,3
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,6871,13988,2020,3
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,539,1927,2020,3
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2439,2766,2020,3
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3812,5458,2020,3
"Punjab Engineering College, Chandigarh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1457,2545,2020,3
"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,21852,39906,2020,3
"Punjab Engineering College, Chandigarh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,24046,57858,2020,3
